"Date","US IPI - SA","CA IPI - SA","UK IPI - SA","GR IPI - SA","US 3M IR - NSA","CA 3M IR - NSA","UK 3M IR - NSA","GR 3M IR - NSA","US HUR - SA","CA HUR - SA","UK HUR - SA","GR HUR - SA","US TSP - NSA","CA TSP - NSA","UK TSP - NSA","GR TSP - NSA"
1983-06-01,49.1558,54.1546855392833,67.916519278387,58.7031664836496,9.2,9.35,NA,5.57,10.1,12.4,11,NA,1.92005073845255,1.08731125937248,5.37142857142859,-0.465370928004392
1983-07-01,49.8873,54.1528059024908,68.2348779625044,56.0488697867022,9.5,9.35,NA,5.57,9.4,11.9,10.9,NA,0.329277981454079,1.25256950432576,-1.55459146782359,4.40044004400441
1983-08-01,50.4843,55.5244708518523,68.5532366466218,56.6044202581563,9.77,9.44,NA,5.71,9.5,11.7,10.9,NA,-2.87434696134971,0.220776390245485,3.04810870363568,-2.13382507903057
1983-09-01,51.216,56.6489635629938,68.8715953307393,58.0858881820339,9.39,9.325,NA,5.88,9.2,11.4,10.9,NA,2.91330514950485,0.66409191773152,-2.06699928724162,-1.50740242261101
1983-10-01,51.6139,56.1442810841948,69.0838344534842,57.9007046915492,9.18,9.3,NA,6.18,8.8,11.3,10.8,NA,0.0875562851546475,-5.54093087638723,-2.69286754002911,5.68461328231755
1983-11-01,51.842,56.9013048023933,69.5083126989742,58.641438653488,9.36,9.38,NA,6.3,8.5,11.3,10.8,NA,-1.4204284220643,7.61558269944263,3.1413612565445,3.0514610809413
1983-12-01,52.0948,58.6263414687538,69.9327909444641,59.8142674265577,9.69,9.85,NA,6.48,8.3,11.3,10.8,NA,-0.511152876789181,0.451023066720728,1.95794053662075,1.59347553324967
1984-01-01,53.1348,58.2541733838294,70.2511496285815,59.073533464619,9.42,9.8375,NA,6.12,8,11.3,10.7,NA,1.4010906591256,-3.27031950947167,5.86770981507826,2.80350747190317
1984-02-01,53.3763,58.05728142981,70.2511496285815,59.6290839360731,9.54,9.83,NA,5.95,7.8,11.3,10.8,NA,-5.86779664384342,-1.98673082531351,-0.235136042996324,-0.708793849110988
1984-03-01,53.6314,58.8885508013141,69.5083126989742,58.7031664836496,10.08,10.35,NA,5.86,7.8,11.3,10.7,NA,0.0633648132732359,-1.55920043970032,6.49831649831649,-2.16575922565034
1984-04-01,53.9491,60.6530598403181,68.5532366466218,58.2710716725186,10.41,10.7,NA,5.84,7.7,11.5,10.7,NA,0.00552395619546542,-2.46673103564079,1.96016440088524,-0.123670541676968
1984-05-01,54.2396,61.3983358285631,67.704280155642,58.7031664836496,11.11,11.43,NA,6.1,7.4,11.7,10.7,NA,-0.656894523966614,-4.02825242969175,-1.81561253992844,0.581971272907382
1984-06-01,54.4288,61.408203921724,67.1736823487796,53.1476617691086,11.34,11.775,NA,6.13,7.2,11.3,10.8,NA,-1.98295197295197,-0.39511155959187,-3.63549784384685,-0.923304197956424
1984-07-01,54.5865,62.3085499453542,67.0675627874071,59.6908117662346,11.56,12.9125,NA,6.13,7.5,11.2,10.9,NA,-1.34717006585625,-3.64485308022732,-3.6496769414379,-3.81461232604374
1984-08-01,54.653,62.3715177779046,67.1736823487796,59.073533464619,11.47,12.38,NA,6.02,7.5,11.3,10.9,NA,8.03102781026345,11.6271571362483,6.27385378498739,2.31236274383155
1984-09-01,54.4949,61.3236202660594,67.2798019101521,60.3080900678503,11.29,12.175,NA,5.82,7.3,11.8,11,NA,1.69697064071239,0.160749494518197,3.2592145576084,5.21464646464647
1984-10-01,54.4772,62.5759282790941,67.5981605942696,60.061178747204,10.38,11.95,NA,6.07,7.4,11.3,11,NA,-0.624542621132104,-1.64629176854116,1.46745311849181,3.56414256570262
1984-11-01,54.6594,62.3771566882822,67.916519278387,60.5550013884965,9.18,10.9875,NA,5.96,7.2,11.4,11.1,NA,0.871705327928686,0.649312018221526,3.59087073944082,0.498261877172667
1984-12-01,54.6892,62.455161615173,68.5532366466218,60.925368369466,8.6,10.3375,NA,5.83,7.3,11.1,11.1,NA,-1.22136517171998,1.34217703733102,2.85049264022295,0.81863253776085
1985-01-01,54.6505,62.9786404618974,69.2960735762292,60.925368369466,8.14,9.67,NA,5.87,7.3,10.6,11.2,NA,4.60830159524746,8.11221790337162,4.36325911942127,4.52881976212261
1985-02-01,54.8169,63.7619790951916,70.357269189954,60.9870961996275,8.69,10.575,NA,6.16,7.2,10.8,11.2,NA,5.6685604928348,-0.00269744320917851,1.73677118349369,2.17724288840262
1985-03-01,54.8978,64.0824571683209,71.6307039264238,61.5426466710816,9.02,11.3,NA,6.39,7.2,11,11.2,NA,-0.7725323272013,0.687095854303309,1.03236832986252,3.3408287825249
1985-04-01,54.7833,63.5932816930604,72.6918995401486,60.8636405393044,8.49,10.1625,NA,6.02,7.3,10.8,11.3,NA,0.710708047115956,0.861141835801298,-0.258528391050742,0.652782095119682
1985-05-01,54.8704,64.0453343416681,73.4347364697559,61.6043745012432,7.92,9.75,NA,5.84,7.2,10.6,11.3,NA,2.23797854713098,3.83256618765914,2.59596405460103,4.00452954498661
1985-06-01,54.8401,63.9720285067588,73.4347364697559,62.345108463182,7.44,9.4875,NA,5.68,7.4,10.7,11.2,NA,2.36923331161966,-0.870149946460746,-2.66551936876969,8.31436207067209
1985-07-01,54.5582,64.1543532756359,72.9041386628935,62.9623867647976,7.64,9.26,NA,5.34,7.4,10.4,11.2,NA,1.92200266098208,2.436866359447,-3.17542347384091,2.02869414237412
1985-08-01,54.7381,64.347016046872,72.3735408560311,61.3574631805969,7.81,9.1125,NA,4.79,7.1,10.3,11.2,NA,-2.28970800013554,1.48923918520119,4.42041099757389,0.868786386027765
1985-09-01,54.9416,64.5871396471199,72.0551821719137,62.0981971425357,7.93,9.0625,NA,4.71,7.1,10.2,11.2,NA,-2.26327172414181,-6.65713941233626,0.499697541840051,7.07689575563843
1985-10-01,54.7538,65.1740562355929,71.9490626105412,62.8389311044745,7.88,8.71,NA,4.84,7.1,10.3,11.2,NA,0.894256181727315,1.61800740811093,1.91402175816311,8.08524753296294
1985-11-01,54.939,65.2553505268706,71.8429430491687,64.0117598775442,7.81,8.825,NA,4.88,7,10.3,11.1,NA,5.913387583487,6.8168563353322,5.92398681403918,6.60580021482276
1985-12-01,55.4945,65.3328855445631,71.9490626105412,61.6043745012432,7.8,9.2375,NA,4.86,7,10.1,11.2,NA,4.73410459899732,1.51968024415682,-1.17279716144293,3.25296869377475
1986-01-01,55.7802,65.689546625949,72.0551821719137,62.8389311044745,7.82,10.16,12.863,4.72,6.7,9.8,11.2,NA,0.69379589126591,-1.98717506722746,0.665903346423772,11.2706489161497
1986-02-01,55.3994,65.2957627179103,72.3735408560311,63.0858424251208,7.69,11.725,12.71875,4.54,7.2,9.9,11.1,NA,5.21979525703029,0.452697188845418,5.73725524526542,-4.0152843898772
1986-03-01,55.0001,64.1510639112489,72.798019101521,63.2092980854439,7.24,11.025,11.77679,4.56,7.2,9.8,11.2,NA,5.96408478330264,6.70313008827556,9.19149974143032,3.68726750636298
1986-04-01,55.0641,64.680181668351,73.3286169083834,63.5179372362517,6.6,9.55,10.5767,4.53,7.1,9.7,11.3,NA,2.46700616195599,1.03798166221458,3.1545764637823,6.87311178247734
1986-05-01,55.1705,63.324023722528,73.5408560311284,62.9006589346361,6.65,8.575,10.26705,4.62,7.2,9.5,11.3,NA,0.0684040207790726,1.39920555784714,-3.81034182356721,-7.23792697290931
1986-06-01,54.9588,63.0810806670913,73.6469755925009,63.2092980854439,6.73,8.7,9.82292,4.65,7.2,9.6,11.3,NA,2.51158058756877,-1.16817266021133,0.304402427332493,-2.41889403847375
1986-07-01,55.2944,63.5387722260766,73.5408560311284,64.1352155378674,6.37,8.47,10.03805,4.65,7,9.6,11.3,NA,-1.77327300668061,-4.86695835358937,-0.900772957712884,-6.12231620039038
1986-08-01,55.2029,62.9678325503403,73.6469755925009,63.0241145949592,5.92,8.5125,9.89435,4.61,6.9,9.6,11.3,NA,1.87792561824793,3.16386913907465,-0.671696057738119,8.76706632476263
1986-09-01,55.3511,63.251657706015,74.1775733993633,62.6537476139898,5.71,8.35,10.18892,4.53,7,9.5,11.3,NA,-2.7335027638171,-1.61482068555576,2.46471424255227,2.08359882757744
1986-10-01,55.5857,63.1774120527093,74.8142907675982,62.8389311044745,5.69,8.44,11.1644,4.64,7,9.4,11.2,NA,-0.235595858441731,2.00013425972542,-1.94856075948596,-2.90868235440984
1986-11-01,55.803,63.0416082944478,75.2387690130881,63.5179372362517,5.76,8.3875,11.24609,4.73,6.9,9.4,11.2,NA,3.00072793654305,0.260292409399491,2.73313665342124,1.02217936354868
1986-12-01,56.3441,64.1571727308247,75.451008135833,62.7154754441514,6.04,8.36,11.40421,4.84,6.6,9.5,11.2,NA,0.905032823484722,0.63607719574635,0.126986648581005,1.64821178566884
1987-01-01,56.1259,64.8206845185939,75.3448885744606,61.7278301615663,5.87,7.925,11.10085,4.54,6.6,9.5,11.1,NA,6.37086506839712,9.21896300934715,7.58890432215356,-6.28560696174794
1987-02-01,56.8779,64.9611873688369,75.2387690130881,62.9623867647976,6.1,7.4375,10.89219,4.03,6.6,9.5,11,NA,5.99505516786021,4.48153843856846,8.50151249155975,-9.50631304696373
1987-03-01,56.9516,65.3883348299433,75.3448885744606,62.5920197838282,6.17,7.175,10.0142,4.04,6.6,9.4,10.9,NA,3.86861034474175,6.87467311435208,4.89865077590545,-1.21807175549977
1987-04-01,57.3177,65.078194759173,75.5571276972055,63.4562094060902,6.52,7.62,9.83097,3.91,6.3,9.2,10.8,NA,-1.536315087593,-0.607840148470244,-1.72798789506947,4.693221732307
1987-05-01,57.6774,65.1209564962034,75.9816059426954,64.3821268585136,6.99,8.25,8.86792,3.81,6.3,8.9,10.6,NA,-0.533134722396644,-0.847516909980241,8.95854050802304,-2.10578913555574
1987-06-01,57.9875,65.8845589431758,76.5122037495578,63.2092980854439,6.94,8.4625,8.93608,3.73,6.2,8.9,10.5,NA,4.03408923442896,1.49108334871,5.44931247564435,1.67711827329739
1987-07-01,58.379,66.6007005611364,77.0428015564202,62.4685641235051,6.7,8.64,9.24796,3.86,6.1,8.7,10.3,NA,2.7746829826225,7.75789465241071,4.45423866597009,6.49024670109007
1987-08-01,58.8171,67.3530251873535,77.4672798019102,63.8265763870596,6.75,9.1375,10.0997,4,6,8.6,10.1,NA,5.68026365605111,-0.911831478655718,-4.66074512253372,4.71412216310862
1987-09-01,59.0391,67.7233136354854,77.6795189246551,63.0241145949592,7.37,9.36,10.19602,4.04,5.9,8.4,10,NA,-3.12240054544658,-2.28440504807692,1.97261998147484,-2.64325680108046
1987-10-01,59.834,68.4145500659447,77.8917580474001,64.0117598775442,8.02,9.1625,10.0277,4.74,6,8.3,9.8,NA,-11.9393149503822,-22.6298377652555,-9.11481278076956,-8.39608931166602
1987-11-01,60.1367,68.9732721025295,78.103997170145,64.3821268585136,7.24,8.775,8.99851,3.98,5.8,8.2,9.6,NA,-12.6769363375499,-1.35562569760239,-21.2378039711056,-23.9850003605682
1987-12-01,60.4739,69.6621589869981,78.4223558542625,64.4438546886752,7.66,8.97,7.97283,3.71,5.7,8,9.4,NA,-1.69647775415513,6.10104957795283,1.68728063327958,-3.60497106536382
1988-01-01,60.4594,70.2227606603754,78.8468340997524,64.1352155378674,6.92,8.7125,8.88691,3.46,5.7,8.1,9.2,NA,4.19870995648632,-3.25406243572097,5.5200473106295,-4.24170849325855
1988-02-01,60.7643,70.4328100719426,79.1651927838698,64.6290381791599,6.6,8.55,9.28795,3.37,5.7,7.8,9.1,NA,3.26467221724646,4.82824265182093,-1.17558934398177,4.95375128468655
1988-03-01,60.8948,71.0225461156043,79.1651927838698,64.3203990283521,6.63,8.59,8.91304,3.44,5.7,7.8,8.9,NA,3.26858648500887,3.39986832374885,3.4902930518,7.23658441049746
1988-04-01,61.2475,70.8947308137111,79.1651927838698,64.7524938394831,6.92,8.8625,8.37426,3.43,5.4,7.7,8.8,NA,-0.947549854801765,0.783996571901062,-1.15941878529616,-0.538763583234421
1988-05-01,61.1353,71.4083415672747,79.4835514679873,64.7524938394831,7.24,9.0375,8.06676,3.58,5.6,7.8,8.7,NA,-2.33537418844587,-2.71126454815752,-0.223691963233567,-3.13073815644508
1988-06-01,61.2995,71.0211363880099,80.1202688362221,65.9253226125528,7.51,9.37,8.97514,3.93,5.4,7.6,8.5,NA,5.33417041522008,5.91711241467183,3.62849943109459,5.78144251729694
1988-07-01,61.311,70.6076162936495,80.8631057658295,64.3821268585136,7.94,9.4125,10.57366,4.93,5.4,7.8,8.4,NA,-0.397161469175997,-1.88145797738181,0.479769058411079,3.87958068273451
1988-08-01,61.6234,70.6423895743116,81.4998231340644,67.036423555461,8.35,9.91,11.44429,5.37,5.6,7.8,8.3,NA,-1.88334930103733,-2.69224960242602,-1.39143211992934,-0.27600483008452
1988-09-01,61.4255,71.1113589540522,81.7120622568093,66.2339617633606,8.23,10.475,12.19034,5.02,5.4,7.8,8.4,NA,1.48812139759218,-0.064215325246059,-3.08105718557372,3.73637778930981
1988-10-01,61.694,70.4769815365674,81.7120622568093,66.4808730840069,8.36,10.4375,12.0439,5.1,5.4,7.8,8,NA,3.22709450866858,3.40499008743158,3.89185973071092,4.53560113390028
1988-11-01,61.8494,70.0160006131952,81.7120622568093,66.7895122348148,8.78,10.85,12.31818,4.95,5.3,7.8,7.9,NA,-2.35895671909111,-2.96979549524078,-1.34889502820831,-0.175466581591957
1988-12-01,62.1171,70.9741454681962,81.7120622568093,68.2709801586923,9.25,11.1125,13.15767,5.39,5.3,7.5,7.7,NA,1.75254522135489,2.89284543567205,-2.65819430102983,1.52604666027484
1989-01-01,62.3103,70.7382510507315,81.7120622568093,67.2833348761073,9.2,11.2875,13.16122,5.7,5.4,7.5,7.6,NA,3.25347563989444,6.68586043026675,6.8959435127808,3.95057842134256
1989-02-01,62.0353,71.4652005802493,81.8181818181818,67.036423555461,9.51,11.5625,13.06406,6.43,5.2,7.6,7.5,NA,2.9139970710833,-1.23097681826226,8.11009499932034,-0.00757059580587441
1989-03-01,62.195,71.0620184882478,81.8181818181818,67.5302461967535,10.09,12.21,13.0625,6.67,5,7.5,7.4,NA,-0.289004520220683,0.170766939520505,1.4110748777634,-0.446698970321018
1989-04-01,62.1753,71.4896358585524,81.8181818181818,69.5672645920852,9.94,12.475,13.18359,6.48,5.2,7.8,7.2,NA,2.89526711999141,1.38700247609147,-0.40567564775167,3.01163586584529
1989-05-01,61.8321,70.8035684292726,81.8181818181818,66.2339617633606,9.59,12.402,13.22215,7.02,5.2,7.7,7.1,NA,3.50145764324594,2.19386137795113,3.43514345237806,0.0885935769656798
1989-06-01,61.8246,70.2655223974058,81.8181818181818,68.888258460308,9.2,12.3125,14.18253,7.02,5.3,7.5,7,NA,3.11757024268924,1.44223507325809,0.503427333856205,5.69447517887438
1989-07-01,61.2285,69.7035109964341,81.9243013795543,69.2586254412774,8.76,12.225,13.96317,7.09,5.2,7.5,7,NA,2.40268600678421,5.58083017142128,4.63350567116144,4.20127015144115
1989-08-01,61.8334,69.823337841959,82.2426600636717,69.0734419507927,8.64,12.292,13.89572,7.07,5.2,7.3,7,NA,4.23060303997956,0.992243376649545,4.76791431156547,4.97622396356574
1989-09-01,61.6221,70.0117714304119,82.4548991864167,69.4438089317621,8.78,12.3275,14.07217,7.41,5.3,7.3,6.9,NA,0.0295346179155346,-1.67323325519924,0.956540865166207,3.1899961720046
1989-10-01,61.5537,69.1654649645674,82.7732578705341,69.6289924222468,8.6,12.33,15.06818,8.13,5.3,7.2,6.8,NA,-0.260638098729019,-0.618802465065562,-7.3812209827735,-2.7575120563868
1989-11-01,61.7575,69.8754977629522,82.6671383091616,69.9376315730546,8.39,12.352,15.15412,8.29,5.4,7.5,6.8,NA,-2.09707312720156,0.614999872406668,0.204034851135081,-2.89292980671414
1989-12-01,62.1111,70.6433293927079,82.2426600636717,71.1104603461244,8.32,12.345,15.15179,8.11,5.4,7.7,6.8,NA,2.21045505924925,0.684538906360958,6.9371280098048,8.1058076343875
1990-01-01,61.7781,69.0550363030052,81.7120622568093,70.9870046858012,8.16,12.244,15.19837,8.3,5.4,7.9,6.8,NA,-2.66696749621877,-6.68272125225767,0.394260666663546,7.03773242081034
1990-02-01,62.3426,69.41451683958,81.6059426954369,70.6783655349934,8.22,12.8425,15.14922,8.31,5.3,7.7,6.8,NA,-2.63317634541471,-0.477797273586182,-2.9924269328598,2.26899790641094
1990-03-01,62.6446,69.7533213714366,82.1365405022992,71.3573716667706,8.35,13.3575,15.31676,8.48,5.2,7.3,6.7,NA,2.0369916255079,-1.2802430291852,-2.10962314828903,2.2739847294456
1990-04-01,62.5104,69.2185647039569,82.8793774319066,70.1228150635393,8.42,13.515,15.25744,8.27,5.4,7.6,6.8,NA,-0.349269318911734,-8.20419826354545,-2.54369579918557,1.34703813903164
1990-05-01,62.6898,69.3656462829737,83.3038556773965,71.9129221382248,8.35,13.76,15.19429,8.33,5.4,7.8,6.7,NA,3.08912972311283,7.21310984735108,1.79046786420821,-1.81488203266788
1990-06-01,62.8923,69.4680864881676,82.9854969932791,71.9129221382248,8.23,13.8175,15.01302,8.3,5.2,7.6,6.7,NA,2.78545287661879,-1.06058364205371,6.5637815716271,-0.288137436120479
1990-07-01,62.7933,69.5315242299161,82.2426600636717,72.591928270002,8.1,13.675,14.9858,8.26,5.5,7.9,6.8,NA,-0.0121588830299825,0.485327313769739,-0.634067984443108,5.14693855296875
1990-08-01,63.0241,68.4742285341081,81.4998231340644,73.0240230811329,7.97,13.256,15.01664,8.45,5.7,8.1,6.8,NA,-7.73325056161207,-6.03448275862068,-7.0642143570578,-10.7078039927405
1990-09-01,63.0328,67.2783096248498,81.0753448885745,73.7030292129102,8.06,12.755,14.95117,8.47,5.9,8.5,6.9,NA,-4.53203371083582,-5.5852732869139,-5.19506659598434,-10.191637630662
1990-10-01,62.6466,67.3102634503231,80.969225327202,73.8264848732333,8.06,12.578,14.06216,8.6,5.9,8.8,7,NA,-2.98598627989481,-2.47325441539533,0.52240268463667,-3.61461364371161
1990-11-01,61.8681,66.5447813665581,80.8631057658295,73.8264848732333,8.03,12.405,13.68111,8.88,6.2,9.1,7.1,NA,2.47819872160798,2.26660521994248,-0.10562146137401,-0.221387360794321
1990-12-01,61.4345,66.0114344266728,80.6508666430846,74.1351240240411,7.82,12.05,13.8817,9.21,6.3,9.5,7.4,NA,4.2698305274202,3.35438418330108,3.56122071650752,0.880790694547162
1991-01-01,61.2241,66.348829230935,80.2263883975946,76.4063671972664,7.17,11.366,14.01087,9.35,6.4,9.8,7.5,5.2,-0.903027679223422,0.497420781134855,-2.65531335722174,-6.02505998400426
1991-02-01,60.779,65.1961419679053,79.9080297134772,75.5062921910159,6.52,10.52,13.29532,9.08,6.6,10.2,7.7,5.2,11.127786375343,5.78582340360524,8.15155568981139,6.98581560283688
1991-03-01,60.4377,65.2412532509264,79.5896710293597,75.0062505208767,6.45,9.9575,12.4628,9.09,6.8,10.5,8.1,5.3,2.94195247703653,0.962635420246829,7.52493021296019,3.12893602916805
1991-04-01,60.5982,65.277436259183,79.3774319066148,74.4062005167097,6.06,9.7075,12.01492,9.18,6.7,10.3,8.3,5.3,2.03731812518062,-0.766656177589607,2.62741028659133,2.5004820980909
1991-05-01,61.2041,65.7666117344435,79.0590732224974,73.2061005083757,5.91,9.198,11.56522,9.08,6.9,10.2,8.5,5.3,-0.375322322897433,2.22837210643142,-0.829393760322425,1.71829926000249
1991-06-01,61.6923,66.1058861754983,78.7407145383799,76.4063671972664,6.07,8.8325,11.29844,9.06,6.9,10.5,8.6,5.4,0.184689075714735,-2.26665162709378,0.0728327320439162,2.63255240443898
1991-07-01,61.8569,66.2882109443754,78.31623629289,74.206183848654,5.98,8.76,11.12976,9.15,6.8,10.5,8.8,5.5,0.471417668601506,2.12994327460743,1.40150123444571,-3.88057908331832
1991-08-01,61.8681,66.2012777427201,78.2101167315175,73.00608384032,5.65,8.7225,10.93324,9.31,6.9,10.5,9,5.6,2.41966659501371,-0.614469268061148,2.78232209016984,-1.75614024123492
1991-09-01,62.3855,66.4705357132525,78.4223558542625,72.8060671722644,5.47,8.59,10.33408,9.27,6.9,10.3,9,5.7,-0.366902053686602,-3.69568121800284,0.832989992766954,0.362595419847336
1991-10-01,62.3229,66.1820114655965,78.8468340997524,73.9061588465706,5.33,8.366,10.45823,9.38,7,10.3,9,5.8,0.25876194302766,3.77463192320862,-1.57507570839482,-3.87272612030171
1991-11-01,62.2427,65.8460263889286,79.2713123452423,74.7062255187932,4.94,7.8475,10.52977,9.43,7,10.4,9.1,5.9,0.0708520305794084,-1.91281543677612,-2.93585734389107,0.441777660556514
1991-12-01,61.9705,65.1491510480916,79.3774319066148,74.8062338528211,4.47,7.455,10.84837,9.58,7.3,10.3,9.2,6,0.475243752031722,1.85152428150128,-3.77613012741672,-3.66309984901201
1992-01-01,61.6471,66.0654739844585,79.3774319066148,75.7063088590716,4.05,7.31,10.71773,9.53,7.3,10.4,9.3,6,7.03558128765539,2.38472138391282,4.55057420307296,4.25894378194206
1992-02-01,62.0794,66.0001566059175,79.1651927838698,77.0064172014334,4.07,7.2525,10.42031,9.61,7.4,10.5,9.3,6.1,-0.532563315346826,-0.394313871617184,0.917536762252427,3.69281045751634
1992-03-01,62.5955,65.9451772297355,78.9529536611249,74.8062338528211,4.25,7.54,10.67045,9.7,7.4,10.9,9.3,6.2,-1.27422998269316,-4.74044791370041,-1.8901996360505,1.5001575795777
1992-04-01,63.0726,66.5466610033507,78.7407145383799,74.7062255187932,4,7.118,10.65483,9.75,7.4,10.7,9.8,6.3,-0.294344245122286,-1.65819690868487,2.17248502601319,0.0248400919083428
1992-05-01,63.2761,66.2012777427201,78.6345949770074,74.206183848654,3.82,6.6175,10.109,9.79,7.6,10.9,9.8,6.4,1.80740420846901,0.964667596466751,5.9970637572202,0.738809213385472
1992-06-01,63.3102,66.4376420693829,78.8468340997524,73.00608384032,3.86,6.0325,10.05078,9.75,7.8,11.4,9.9,6.5,-1.7194229568312,-0.00678880614416252,-3.62280811716386,-0.468384074941451
1992-07-01,63.8769,65.7769497368025,79.2713123452423,71.7059754979582,3.37,5.574,10.20245,9.78,7.7,11.3,9.9,6.6,1.55461279788736,1.64477374029578,-6.18883194743416,-5.31269349845202
1992-08-01,63.5221,66.2247732026269,79.5896710293597,71.9059921660138,3.31,5.1725,10.4122,9.88,7.6,11.7,9.9,6.8,0.833720971795076,-1.17615626324991,-4.0580000284724,-9.14203505100705
1992-09-01,63.7217,66.5936519231644,79.8019101521047,71.3059421618468,3.13,5.038,10.03729,9.5,7.6,11.6,10.1,6.9,0.0254468709859041,-3.0867607819167,4.62027472784241,-1.98646897941557
1992-10-01,64.1556,67.3939072875914,79.9080297134772,71.205933827819,3.26,7.6375,8.39347,8.94,7.3,11.4,10.2,7,-1.37274475945137,1.15953279076254,5.49181695179137,-3.86253488030549
1992-11-01,64.4144,67.5720028736853,80.0141492748497,70.1058421535128,3.58,6.9325,7.26711,8.94,7.4,12.1,10.4,7.1,2.58535562699457,-1.59736460319172,4.86369219133296,2.51298502902536
1992-12-01,64.5161,67.7308321826556,80.1202688362221,68.9057421451788,3.48,7.9,7.23132,9.04,7.4,11.7,10.5,7.2,2.84988058324119,2.05950353810585,2.39910270609938,-0.685492884285811
1993-01-01,64.7738,67.8567678477563,80.1202688362221,68.1056754729561,3.19,6.9925,6.98363,8.59,7.3,11.2,10.7,7.3,0.082278940967322,-1.34221176920049,0.442232434721044,2.34826318553528
1993-02-01,65.0805,68.8440470730418,80.2263883975946,67.1055921326777,3.12,6.395,6.23086,8.4,7.1,11,10.6,7.4,1.56064781465642,4.42357667744679,1.78762780929582,5.55637003371941
1993-03-01,65.0176,69.5479710518508,80.2263883975946,67.2056004667056,3.11,5.61,6.03193,7.98,7,11.2,10.6,7.5,1.9336762987085,4.36742581170384,2.00032423043875,3.31249999999999
1993-04-01,65.2041,69.235951344288,80.2263883975946,66.7055587965664,3.09,5.275,6.02379,7.92,7.1,11.6,10.5,7.5,-1.36885368533895,5.19009338115276,-2.05498674783059,-1.0015460106204
1993-05-01,64.9433,68.8736513525244,80.3325079589671,66.7055587965664,3.1,5.325,6.04427,7.51,7.1,11.6,10.4,7.6,0.529209720221929,2.46133303073566,-0.258293445467628,-2.10483432916894
1993-06-01,65.0984,69.2650857145724,80.6508666430846,66.2055171264272,3.21,4.88,5.9517,7.6,7,11.7,10.4,7.7,0.466678763124388,2.15546993313897,1.57499983516355,2.02524622000276
1993-07-01,65.2554,68.813972884361,80.969225327202,64.7053921160097,3.16,4.4725,6.00355,7.24,6.9,11.6,10.3,7.8,0.277852290436686,0.0216822938858452,-0.833606089498823,5.62202583276684
1993-08-01,65.1946,69.7472125518609,81.3937035726919,67.5056254687891,3.14,4.3075,5.91406,6.61,6.8,11.2,10.2,7.9,1.64579760046368,4.29317181005386,5.912319468966,5.54804659844244
1993-09-01,65.5282,70.6522576674725,81.8181818181818,67.2056004667056,3.12,4.786,5.95987,6.63,6.7,11.5,10.3,8,1.16302587831619,-3.55137702263415,0.287582184772957,0.0426855296054465
1993-10-01,66.0152,70.6710540353979,82.1365405022992,67.2056004667056,3.24,4.7375,5.81362,6.64,6.8,11.3,10.2,8.1,1.04703261050222,6.6388346643746,3.20970413471961,5.49798854077777
1993-11-01,66.3292,70.8721751722005,82.4548991864167,66.6055504625385,3.35,4.3625,5.6076,6.31,6.6,11.2,10.3,8.2,-0.621433772682801,-1.77016312853362,-0.433939674676486,2.4324012017564
1993-12-01,66.7038,70.2415570283009,82.6671383091616,67.4056171347612,3.26,4.092,5.38281,6.11,6.5,11.4,10.3,8.3,0.70261524454019,3.37829917635717,6.49490533530975,4.54058322522423
1994-01-01,66.9164,70.9713260130074,82.9854969932791,67.1055921326777,3.15,3.8725,5.44345,5.89,6.6,11.4,10.1,8.4,1.69902358760666,5.40145275985032,3.54919647694335,0.0917233193050439
1994-02-01,66.9642,71.1668082394324,83.5160948001415,68.1056754729561,3.43,3.805,5.26328,5.91,6.6,11.1,9.9,8.5,-0.0536117616900991,-2.87627474011219,-1.01681874746816,-1.46622823567462
1994-03-01,67.6335,72.1550272831142,84.2589317297489,67.8056504708726,3.77,4.206,5.22758,5.84,6.5,10.6,9.8,8.5,-1.77216540590631,-2.12982386343086,-5.60247935153844,-0.0765906231194272
1994-04-01,68.0334,72.6606495803094,85.0017686593562,68.6057171430952,4.01,5.8875,5.28981,5.59,6.4,10.9,9.7,8.6,-3.63458213135316,-1.44354469907289,-2.34490943478833,2.93457432247467
1994-05-01,68.3531,73.3570550119483,85.5323664662186,68.3056921410118,4.51,6.285,5.22727,5.2,6.1,10.7,9.7,8.5,0.64228743133166,1.3978983483005,-1.33208826011385,0.579756395936393
1994-06-01,68.8002,74.3095609565717,85.6384860275911,68.8057338111509,4.52,6.394,5.18786,5.07,6.1,10.3,9.6,8.5,0.660112518223581,-6.96870875965214,-3.52479714715608,-6.1872025383395
1994-07-01,68.8863,74.2921743162406,85.7446055889636,68.5057088090674,4.73,6.3625,5.26637,4.97,6.1,10.1,9.5,8.5,-0.763154787402872,3.81889323644496,1.88655456844725,0.338218714768873
1994-08-01,69.3412,74.9401791004714,85.850725150336,68.5057088090674,4.81,5.68,5.57745,5,6,10.2,9.4,8.4,2.72422666146931,4.0806705958645,4.673988865016,2.75842696629213
1994-09-01,69.5574,75.5938227950798,86.3813229571984,69.5057921493458,5.03,5.6425,5.76811,5.07,5.9,10.1,9.3,8.4,0.593889291633014,0.107598574548816,-2.52177631212022,-1.76589579574653
1994-10-01,70.119,75.3400718280859,87.0180403254333,70.8059004917076,5.51,5.44,5.9747,5.22,5.8,10,9.1,8.3,-0.926630234862626,-1.43609129617977,-1.66457610500242,-3.773374888691
